Timestamp	Quat_w	Quat_x	Quat_y	Quat_z	Timestamp	Acc_x	Acc_y	Acc_z	Timestamp	Gyro_x	Gyro_y	Gyro_z			Timestamp	Quat_w_n	Quat_x_n	Quat_y_n	Quat_z_n	Modulo Quat
12.32	888	12234	-1201	10794	12.32	2012	-69	-244	12.32	-118	-31	-16			12.32	0.054201573	0.746736537	-0.073306407	0.658842094	16383.28835
12.33	917	12228	-1234	10795	12.33	2016	-82	-231	12.33	-250	15	7			12.33	0.055970886	0.746359859	-0.0753196	0.658893906	16383.51775
12.34	938	12230	-1262	10788	12.34	2011	-96	-283	12.34	-195	-20	-1			12.34	0.05725195	0.746472647	-0.077027676	0.658458456	16383.72156
12.35	969	12223	-1299	10788	12.35	2014	-68	-271	12.35	-268	35	25			12.35	0.059145977	0.746069432	-0.07928857	0.658479672	16383.19368
12.36	1012	12216	-1333	10788	12.36	2011	-63	-253	12.36	-311	32	-28			12.36	0.061770204	0.745637167	-0.081363322	0.658475259	16383.30348
12.37	1046	12212	-1370	10785	12.37	2016	-91	-243	12.37	-284	-2	-5			12.37	0.063844589	0.74538253	-0.083620543	0.658282885	16383.53396
12.38	1072	12209	-1396	10782	12.38	2014	-96	-228	12.38	-214	-16	-25			12.38	0.065432887	0.745214662	-0.085209245	0.658113235	16383.19886
12.39	1087	12211	-1422	10775	12.39	2021	-66	-300	12.39	-166	-18	29			12.39	0.066348015	0.745331748	-0.086795655	0.657681565	16383.30855
12.4	1141	12198	-1476	10777	12.4	2025	-38	-274	12.4	-427	78	35			12.4	0.069643716	0.744534664	-0.090091258	0.657800465	16383.38762
12.41	1209	12188	-1525	10774	12.41	2021	9	-266	12.41	-470	40	-28			12.41	0.073794491	0.743926596	-0.093082381	0.657619391	16383.33684
12.42	1269	12177	-1585	10770	12.42	2020	-39	-258	12.42	-477	34	26			12.42	0.077459477	0.743281366	-0.096748047	0.6573984	16382.75969
12.43	1319	12174	-1633	10761	12.43	2016	-136	-230	12.43	-395	-33	-50			12.43	0.080508912	0.74307467	-0.099674793	0.656828201	16383.27949
12.44	1357	12173	-1682	10750	12.44	2019	-142	-229	12.44	-355	-57	-4			12.44	0.082827863	0.743009265	-0.102665044	0.656152929	16383.37578
12.45	1397	12170	-1729	10741	12.45	2014	-83	-262	12.45	-353	-22	14			12.45	0.085268722	0.742820578	-0.105533014	0.655598671	16383.49874
12.46	1441	12161	-1773	10738	12.46	2020	-8	-280	12.46	-350	35	32			12.46	0.087955081	0.742277406	-0.108219541	0.655421	16383.36275
12.47	1497	12146	-1833	10737	12.47	2021	-75	-230	12.47	-462	43	26			12.47	0.091374067	0.741369013	-0.111882875	0.655366301	16383.2043
12.48	1538	12143	-1871	10729	12.48	2022	-168	-276	12.48	-325	-6	-78			12.48	0.093873029	0.741157469	-0.114197943	0.654852877	16383.83273
12.49	1567	12144	-1901	10718	12.49	2009	-88	-263	12.49	-243	-41	-22			12.49	0.095644567	0.741230137	-0.116030837	0.65419175	16383.57562
12.5	1613	12138	-1954	10709	12.5	2017	-32	-249	12.5	-395	-20	44			12.5	0.098450046	0.740847274	-0.119263105	0.653627736	16383.94366
12.51	1661	12136	-2009	10692	12.51	2019	-74	-247	12.51	-419	-70	12			12.51	0.101386778	0.7407766	-0.122628559	0.652635416	16382.8069
12.52	1726	12137	-2098	10665	12.52	2008	-115	-249	12.52	-618	-130	60			12.52	0.105347814	0.74079167	-0.128053137	0.650946952	16383.82355
12.53	1840	12147	-2267	10599	12.53	2023	-71	-321	12.53	-1130	-309	216			12.53	0.112309323	0.741424643	-0.13837241	0.646938321	16383.32381
12.54	1996	12119	-2463	10559	12.54	2011	-19	-227	12.54	-1407	-98	250			12.54	0.121831262	0.739715963	-0.150335871	0.644497141	16383.31551
12.55	2040	12133	-2550	10514	12.55	2122	-388	-500	12.55	-553	-160	-34			12.55	0.124515771	0.740563651	-0.155644714	0.641744517	16383.46682
12.56	2113	12200	-2469	10440	12.56	1999	-145	-570	12.56	-39	-286	-787			12.56	0.128977166	0.744685954	-0.150707346	0.637255849	16382.74489
12.57	2108	12164	-2508	10474	12.57	2007	104	-464	12.57	-108	326	297			12.57	0.128670296	0.742478879	-0.153085912	0.639322902	16382.95761
12.58	2049	12152	-2546	10491	12.58	2047	-319	-67	12.58	92	-98	231			12.58	0.125066336	0.741730656	-0.155402094	0.640346964	16383.30559
12.59	2081	12167	-2504	10478	12.59	2041	-132	-433	12.59	3	16	-374			12.59	0.127016646	0.742629279	-0.152835022	0.639538882	16383.67938
12.6	2054	12169	-2553	10469	12.6	2031	-93	-391	12.6	-73	-59	258			12.6	0.125369529	0.742756475	-0.155826878	0.638993963	16383.56637
12.61	2032	12144	-2572	10497	12.61	2047	-217	-140	12.61	14	83	100			12.61	0.124029792	0.741248911	-0.156990464	0.640718859	16383.16065
12.62	2035	12171	-2557	10469	12.62	2039	-155	-506	12.62	24	-97	-187			12.62	0.124211814	0.742890409	-0.156073517	0.639004165	16383.30479
12.63	2013	12172	-2574	10468	12.63	2009	-27	-285	12.63	34	-57	152			12.63	0.122868622	0.742949264	-0.157110697	0.63894125	16383.35292
12.64	2009	12147	-2594	10493	12.64	2027	-188	-193	12.64	-65	115	55			12.64	0.122623713	0.741418737	-0.158330469	0.640463226	16383.45431
12.65	2029	12160	-2572	10479	12.65	2024	-24	-312	12.65	-6	-75	-175			12.65	0.123846881	0.74222675	-0.156990724	0.639621227	16383.13358
12.66	2021	12156	-2585	10482	12.66	2008	-5	-317	12.66	-12	20	107			12.66	0.123358514	0.741982237	-0.157784146	0.639804032	16383.14152
12.67	2016	12145	-2592	10495	12.67	2030	-133	-218	12.67	-9	33	10			12.67	0.123048407	0.741281204	-0.158205095	0.640571942	16383.79596
12.68	2033	12153	-2575	10486	12.68	2000	-14	-267	12.68	-9	-57	-132			12.68	0.124089127	0.741788077	-0.157171423	0.640038656	16383.38546
12.69	2021	12142	-2592	10497	12.69	2039	-81	-323	12.69	-14	70	108			12.69	0.123356044	0.741112857	-0.158208246	0.640706775	16383.46966
12.7	2017	12141	-2595	10499	12.7	2025	-124	-237	12.7	0	-34	-12			12.7	0.12310797	0.741028191	-0.158386307	0.640808416	16383.99207
12.71	2028	12146	-2582	10494	12.71	2003	-1	-303	12.71	3	-20	-84			12.71	0.123780818	0.741342116	-0.15759471	0.640510799	16383.7987
12.72	2016	12135	-2596	10505	12.72	2014	-97	-297	12.72	-3	63	88			12.72	0.123051169	0.740687468	-0.158452795	0.641196691	16383.42827
12.73	2012	12140	-2592	10501	12.73	2027	-107	-263	12.73	26	-57	-44			12.73	0.122806908	0.740991982	-0.158208502	0.640951961	16383.44314
12.74	2017	12139	-2588	10502	12.74	2013	-24	-290	12.74	-8	8	-26			12.74	0.123112978	0.74093626	-0.157965486	0.641017596	16383.32561
12.75	2000	12131	-2599	10511	12.75	2022	-118	-265	12.75	26	23	81			12.75	0.122079038	0.740470408	-0.15864171	0.641586387	16382.82891
12.76	1997	12104	-2580	10548	12.76	1987	122	-301	12.76	110	268	77			12.76	0.12189264	0.738802459	-0.157477722	0.643827523	16383.26979
12.77	1969	12079	-2592	10579	12.77	2057	258	-107	12.77	104	87	359			12.77	0.120183271	0.737274619	-0.15820977	0.645718039	16383.31184
12.78	1964	12077	-2595	10582	12.78	2023	-322	-314	12.78	-8	34	-108			12.78	0.119875611	0.737137347	-0.158389618	0.645887837	16383.64959
12.79	1965	12065	-2609	10591	12.79	2024	-421	-247	12.79	-85	52	-127			12.79	0.119941643	0.736435586	-0.159250762	0.646464094	16382.96713
12.8	1978	12078	-2579	10581	12.8	2019	-21	-359	12.8	57	-14	-171			12.8	0.120735655	0.737232172	-0.157420249	0.645856401	16382.89871
12.81	2005	12062	-2620	10585	12.81	2018	32	-309	12.81	-256	88	133			12.81	0.122379355	0.736229316	-0.159917162	0.646077542	16383.48235
12.82	2086	12026	-2682	10595	12.82	2018	98	-321	12.82	-564	230	85			12.82	0.127322238	0.734025517	-0.16370002	0.646682218	16383.62661
12.83	2179	11989	-2770	10595	12.83	2023	-77	-301	12.83	-730	177	42			12.83	0.133001643	0.731783705	-0.169075057	0.646696835	16383.2563
12.84	2241	11964	-2840	10592	12.84	2033	-278	-174	12.84	-548	39	-39			12.84	0.136784885	0.730251834	-0.173346306	0.646508478	16383.38918
12.85	2292	11952	-2877	10585	12.85	2009	-135	-214	12.85	-362	13	-74			12.85	0.139895844	0.729509219	-0.175602244	0.646072213	16383.61749
12.86	2340	11937	-2931	10576	12.86	2017	-106	-249	12.86	-416	18	19			12.86	0.14282901	0.728611065	-0.178902491	0.645538294	16383.22636
12.87	2401	11923	-2980	10565	12.87	2020	-66	-286	12.87	-453	44	-29			12.87	0.146548986	0.727739927	-0.181889204	0.644852162	16383.60018
12.88	2491	11900	-3044	10551	12.88	2017	59	-269	12.88	-623	73	-2			12.88	0.152047308	0.726360083	-0.185801688	0.644018927	16383.05887
12.89	2564	11880	-3114	10536	12.89	2017	-85	-238	12.89	-585	19	6			12.89	0.156500749	0.725128274	-0.190071502	0.64309356	16383.30821
12.9	2612	11866	-3164	10526	12.9	2011	-223	-153	12.9	-413	-39	-71			12.9	0.159424833	0.724247729	-0.193116452	0.642460104	16383.89673
12.91	2654	11859	-3211	10508	12.91	2014	-147	-219	12.91	-372	-64	-27			12.91	0.161995535	0.723852692	-0.195993844	0.641390006	16383.16764
12.92	2700	11852	-3259	10490	12.92	2019	-73	-272	12.92	-386	-31	-2			12.92	0.164799333	0.723408036	-0.198918899	0.640275928	16383.56143
12.93	2745	11837	-3305	10481	12.93	2022	-96	-249	12.93	-379	20	2			12.93	0.167545085	0.722488588	-0.201725503	0.639723147	16383.64978
12.94	2776	11824	-3339	10476	12.94	2017	-87	-261	12.94	-270	32	2			12.94	0.169442055	0.721715725	-0.203806563	0.639436226	16383.18189
12.95	2807	11811	-3367	10474	12.95	2022	-87	-235	12.95	-244	35	-11			12.95	0.171330509	0.720906535	-0.205511159	0.639300233	16383.53854
12.96	2840	11797	-3403	10469	12.96	2027	-59	-249	12.96	-280	33	22			12.96	0.173346391	0.720058935	-0.207710482	0.639001186	16383.38118
12.97	2894	11789	-3443	10451	12.97	2021	-2	-296	12.97	-388	0	-27			12.97	0.176636416	0.719546203	-0.210144845	0.637880852	16383.93747
12.98	2957	11782	-3493	10424	12.98	2019	-7	-300	12.98	-470	-36	-32			12.98	0.180486087	0.719136649	-0.21320186	0.636248551	16383.53436
12.99	2998	11769	-3542	10410	12.99	2019	-106	-226	12.99	-374	-25	6			12.99	0.182991656	0.718355171	-0.21619628	0.635404651	16383.26063
13	3019	11753	-3575	10411	13	2014	-141	-169	13	-227	3	15			13	0.1842715	0.717370965	-0.218208219	0.635458957	16383.43419
13.01	6016	10205	-6774	9067	13.01	2021	-100	-279	13.01	-373	43	1			13.01	0.367189969	0.622867958	-0.413454929	0.553409483	16383.88983
13.02	6039	10179	-6809	9054	13.02	2018	-153	-198	13.02	-283	-4	1			13.02	0.368602635	0.621295947	-0.41560115	0.552629286	16383.49654
13.03	6051	10161	-6835	9046	13.03	2016	-113	-195	13.03	-186	-27	18			13.03	0.369342714	0.6202101	-0.417196736	0.552152403	16383.15791
13.04	6051	10152	-6850	9045	13.04	2017	-83	-235	13.04	-69	-11	33			13.04	0.369339709	0.619655714	-0.418108909	0.552086873	16383.29118
13.05	6050	10146	-6883	9027	13.05	2023	17	-330	13.05	-153	-66	110			13.05	0.369282796	0.619296405	-0.420127849	0.550994347	16383.10819
13.06	6053	10127	-7006	8952	13.06	2032	-87	-315	13.06	-610	-424	266			13.06	0.369458311	0.618123957	-0.427626784	0.54640522	16383.44524
13.07	6062	10124	-7071	8898	13.07	2040	-89	-100	13.07	-371	-391	60			13.07	0.370008068	0.617941551	-0.431594696	0.54310983	16383.42653
13.08	6122	10233	-7025	8767	13.08	1992	-120	-21	13.08	-171	-692	-952			13.08	0.373679061	0.62460925	-0.428797028	0.535126483	16383.04267
13.09	6132	10212	-6979	8821	13.09	2014	417	-509	13.09	219	492	192			13.09	0.374290311	0.623328874	-0.425990228	0.538423815	16383.00491
13.1	6094	10161	-7020	8874	13.1	2030	-239	-144	13.1	10	84	363			13.1	0.371965164	0.620206437	-0.42848629	0.541650618	16383.25465
13.11	6091	10211	-6994	8839	13.11	2029	-171	-454	13.11	96	-135	-373			13.11	0.371783625	0.623260974	-0.426901112	0.539516575	16383.18525
13.12	6094	10218	-7015	8812	13.12	1969	133	-345	13.12	-112	-122	61			13.12	0.3719687	0.623691529	-0.428185171	0.53787138	16383.09888
13.13	6076	10171	-7020	8875	13.13	2053	-218	-169	13.13	82	239	203			13.13	0.370865093	0.620814493	-0.428484686	0.541709628	16383.31596
13.14	6047	10204	-7023	8856	13.14	2045	-183	-409	13.14	100	-179	-117			13.14	0.369077092	0.622798519	-0.428647001	0.540523685	16384.1109
13.15	6063	10192	-7015	8864	13.15	1966	80	-192	13.15	-31	72	13			13.15	0.370068493	0.622091057	-0.428175899	0.541033666	16383.45367
13.16	6043	10171	-7029	8890	13.16	2024	-176	-288	13.16	36	78	127			13.16	0.368855666	0.620822601	-0.429039629	0.542632281	16383.102
13.17	6058	10188	-7021	8867	13.17	2035	-52	-305	13.17	-54	-74	-184			13.17	0.369766555	0.621852371	-0.428545887	0.541221532	16383.30974
13.18	6054	10188	-7024	8868	13.18	2000	18	-339	13.18	8	16	38			13.18	0.369514542	0.62183914	-0.428719878	0.541271054	16383.65832
13.19	6037	10172	-7030	8893	13.19	2025	-164	-233	13.19	56	58	82			13.19	0.368478953	0.620865978	-0.429088461	0.542799955	16383.56805
13.2	6053	10182	-7025	8875	13.2	2018	-37	-296	13.2	-67	-43	-139			13.2	0.369450806	0.62146838	-0.428777781	0.54169435	16383.77804
13.21	6042	10177	-7038	8877	13.21	2013	-40	-344	13.21	-7	3	79			13.21	0.368790756	0.621182312	-0.429584466	0.541833092	16383.27397
13.22	6041	10167	-7039	8889	13.22	2022	-103	-214	13.22	3	27	7			13.22	0.368721651	0.620558355	-0.429636103	0.542553676	16383.63244
13.23	6042	10186	-7019	8882	13.23	1975	93	-333	13.23	85	-8	-75			13.23	0.368787336	0.621725886	-0.428420773	0.542133254	16383.42592
13.24	6068	10146	-7071	8869	13.24	2022	-92	-260	13.24	-368	16	130			13.24	0.370371893	0.61928036	-0.431591901	0.541336242	16383.53265
13.25	6105	10129	-7087	8850	13.25	2012	-28	-260	13.25	-260	27	-62			13.25	0.372633317	0.618247808	-0.432572042	0.540180976	16383.39815
13.26	6126	10093	-7123	8848	13.26	2024	-64	-340	13.26	-263	107	117			13.26	0.373911604	0.616044698	-0.434765321	0.540053848	16383.55145
13.27	6162	10032	-7193	8835	13.27	2039	-173	-376	13.27	-506	133	175			13.27	0.376118049	0.612336298	-0.439048544	0.539273444	16383.15421
13.28	6206	9993	-7239	8811	13.28	2032	-49	-389	13.28	-434	111	55			13.28	0.378801205	0.609951731	-0.441853355	0.537804933	16383.26362
13.29	6270	9953	-7275	8782	13.29	2006	64	-313	13.29	-478	124	17			13.29	0.382698412	0.607495581	-0.444040024	0.536021923	16383.65826
13.3	6329	9900	-7314	8767	13.3	2024	-172	-190	13.3	-478	130	-27			13.3	0.386301815	0.604264176	-0.446423049	0.535109498	16383.56268
13.31	6382	9856	-7354	8744	13.31	2020	-133	-220	13.31	-461	77	-27			13.31	0.389545192	0.601591572	-0.448874231	0.533717198	16383.20823
13.32	6429	9820	-7398	8713	13.32	2019	-62	-281	13.32	-449	37	6			13.32	0.392412739	0.5993923	-0.451558476	0.531823331	16383.26018
13.33	6485	9787	-7439	8673	13.33	2006	27	-258	13.33	-479	20	-9			13.33	0.395838951	0.597390257	-0.45407031	0.529392633	16382.92538
13.34	6538	9746	-7487	8639	13.34	2016	-75	-210	13.34	-502	10	-3			13.34	0.399061236	0.594868584	-0.456985542	0.5273004	16383.45049
13.35	6593	9704	-7542	8596	13.35	2018	-65	-237	13.35	-553	-15	6			13.35	0.402425182	0.592315178	-0.460350482	0.524684797	16383.16957
13.36	6641	9660	-7600	8558	13.36	2023	-90	-239	13.36	-533	-13	36			13.36	0.40534777	0.589618951	-0.463882405	0.522356002	16383.46255
13.37	6681	9621	-7649	8528	13.37	2021	-112	-240	13.37	-451	-1	23			13.37	0.40777745	0.587221501	-0.466859709	0.520509818	16383.93686
13.38	6726	9586	-7695	8490	13.38	2022	-83	-239	13.38	-463	-19	-13			13.38	0.410531529	0.585095932	-0.469675902	0.518199923	16383.63809
13.39	6787	9542	-7752	8438	13.39	2014	-18	-243	13.39	-607	-22	5			13.39	0.414267964	0.582428896	-0.473170069	0.515042446	16383.11573
13.4	6857	9492	-7814	8382	13.4	2019	-3	-271	13.4	-669	10	1			13.4	0.418519955	0.579348318	-0.476930863	0.511598989	16383.92606
13.41	6928	9432	-7881	8328	13.41	2027	-44	-262	13.41	-709	26	26			13.41	0.422859363	0.575694213	-0.481026939	0.508310158	16383.69778
13.42	6992	9372	-7954	8272	13.42	2011	-108	-305	13.42	-714	18	24			13.42	0.426774433	0.572043763	-0.48549254	0.504902476	16383.36193
13.43	7043	9325	-8011	8227	13.43	2017	-153	-247	13.43	-568	-12	-21			13.43	0.429883683	0.569170147	-0.488967512	0.502151507	16383.50158
13.44	7101	9274	-8069	8179	13.44	2015	-114	-231	13.44	-611	-9	-15			13.44	0.433410142	0.566039382	-0.492492104	0.499205964	16384.01901
13.45	7153	9226	-8128	8128	13.45	2016	-126	-294	13.45	-595	-5	-22			13.45	0.436602529	0.563133641	-0.496114268	0.496114268	16383.3224
13.46	7222	9167	-8186	8076	13.46	2020	-51	-256	13.46	-674	45	2			13.46	0.440805678	0.559521691	-0.499644874	0.492930858	16383.6365
13.47	7287	9108	-8237	8032	13.47	2015	-43	-255	13.47	-614	82	11			13.47	0.444778287	0.555927081	-0.502763654	0.490251022	16383.44366
13.48	7339	9058	-8286	7992	13.48	2014	-104	-262	13.48	-541	46	-8			13.48	0.447934768	0.552853676	-0.505734772	0.487790526	16384.08206
13.49	7382	9008	-8341	7950	13.49	2021	-179	-247	13.49	-540	-16	-10			13.49	0.450580564	0.549827923	-0.509115753	0.485249998	16383.30763
13.5	7427	8966	-8392	7902	13.5	2016	-91	-254	13.5	-529	-31	-17			13.5	0.453323898	0.547260276	-0.512224876	0.482316607	16383.42922
13.51	7472	8923	-8432	7866	13.51	2021	-12	-231	13.51	-460	20	22			13.51	0.45606502	0.544629038	-0.514660097	0.480113416	16383.62881
13.52	7511	8889	-8463	7833	13.52	2015	-11	-262	13.52	-385	29	-7			13.52	0.458458761	0.542569555	-0.516567234	0.478113098	16383.15293
13.53	7566	8842	-8503	7791	13.53	2020	-6	-258	13.53	-518	63	-8			13.53	0.461800117	0.539682347	-0.518991065	0.475533269	16383.71173
13.54	7627	8780	-8561	7738	13.54	2012	-66	-235	13.54	-656	25	13			13.54	0.465522561	0.535897218	-0.522530306	0.472297571	16383.73871
13.55	7659	8725	-8623	7700	13.55	2018	-262	-273	13.55	-535	-23	17			13.55	0.467471241	0.532535132	-0.526309506	0.469973698	16383.8956
13.56	7687	8690	-8662	7667	13.56	2030	-130	-259	13.56	-382	-19	-13			13.56	0.469191451	0.530411566	-0.52870253	0.467970711	16383.50396
13.57	7730	8650	-8702	7623	13.57	2022	-13	-208	13.57	-468	-30	-3			13.57	0.471823837	0.527978809	-0.531152786	0.46529277	16383.23329
13.58	7765	8610	-8748	7580	13.58	2019	-90	-252	13.58	-466	-42	-7			13.58	0.473959377	0.525536411	-0.533959643	0.462667363	16383.26063
13.59	7799	8572	-8791	7539	13.59	2015	-94	-288	13.59	-436	-12	-11			13.59	0.476025304	0.523206681	-0.53657372	0.460155759	16383.58285
13.6	7838	8531	-8824	7506	13.6	2016	-36	-263	13.6	-417	46	5			13.6	0.47841159	0.520710548	-0.538594523	0.458147154	16383.38234
13.61	7870	8487	-8859	7482	13.61	2015	-157	-256	13.61	-381	45	-3			13.61	0.480353106	0.518012301	-0.540717683	0.456671148	16383.78082
13.62	7902	8449	-8890	7453	13.62	2017	-105	-261	13.62	-373	38	-12			13.62	0.482325807	0.515713837	-0.542631792	0.454919544	16383.11674
13.63	7952	8403	-8931	7403	13.63	2015	2	-229	13.63	-524	6	-14			13.63	0.485372875	0.512900939	-0.545128917	0.451863103	16383.28059
13.64	7996	8352	-8978	7356	13.64	2013	-112	-243	13.64	-537	-6	-13			13.64	0.488062852	0.509792514	-0.548002537	0.448998291	16383.13584
13.65	8031	8305	-9025	7313	13.65	2013	-134	-265	13.65	-487	-13	-8			13.65	0.490205185	0.506929905	-0.550878072	0.446379096	16382.93563
13.66	8067	8264	-9067	7269	13.66	2017	-74	-245	13.66	-466	-29	-10			13.66	0.492385666	0.50440996	-0.553422689	0.443678122	16383.49886
13.67	8107	8216	-9114	7220	13.67	2017	-77	-252	13.67	-516	-24	-1			13.67	0.494826717	0.501479747	-0.556290946	0.440686925	16383.51308
13.68	8143	8168	-9158	7178	13.68	2022	-108	-259	13.68	-485	-3	1			13.68	0.497026067	0.498551997	-0.558978843	0.438125151	16383.44655
13.69	8179	8125	-9193	7141	13.69	2024	-83	-277	13.69	-426	30	-12			13.69	0.499223895	0.495927882	-0.561115694	0.4358672	16383.43053
13.7	8215	8079	-9230	7104	13.7	2022	-87	-269	13.7	-443	29	3			13.7	0.50142181	0.493120731	-0.563374718	0.433609317	16383.41179
13.71	8249	8039	-9263	7067	13.71	2020	-69	-244	13.71	-408	11	-15			13.71	0.503496144	0.490678325	-0.565387899	0.431350133	16383.44225
13.72	8287	8000	-9299	7020	13.72	2017	-31	-273	13.72	-455	-7	-25			13.72	0.505807089	0.488289696	-0.567575735	0.428474208	16383.71661
13.73	8322	7959	-9337	6975	13.73	2021	-30	-264	13.73	-448	-8	-6			13.73	0.507938257	0.485782335	-0.569889391	0.425723305	16383.88107
13.74	8348	7918	-9375	6939	13.74	2025	-103	-280	13.74	-404	-15	5			13.74	0.509532192	0.483286523	-0.572216615	0.42353185	16383.6557
13.75	8399	7863	-9417	6883	13.75	2011	55	-274	13.75	-564	39	28			13.75	0.512643738	0.479928291	-0.574778674	0.420112734	16383.69763
13.76	8424	7815	-9470	6833	13.76	2018	-23	-356	13.76	-497	-40	73			13.76	0.514185696	0.47701344	-0.578031641	0.417073939	16383.1862
13.77	8411	7790	-9514	6817	13.77	2022	-129	-373	13.77	-206	-89	108			13.77	0.513384629	0.475480473	-0.580708758	0.416091192	16383.42779
13.78	8400	7784	-9549	6789	13.78	2039	-171	-434	13.78	-169	-108	-41			13.78	0.512705701	0.475107283	-0.582836516	0.414376072	16383.66803
13.79	8380	7862	-9549	6724	13.79	1993	-115	1	13.79	54	-573	-476			13.79	0.511478835	0.479862363	-0.582829522	0.410403781	16383.86465
13.8	8300	7911	-9539	6779	13.8	2075	-339	-282	13.8	530	-210	-36			13.8	0.506605171	0.482861868	-0.582229726	0.413768248	16383.56747
13.81	8309	7932	-9488	6815	13.81	2082	-161	-106	13.81	255	119	-223			13.81	0.507153377	0.484142566	-0.579115566	0.415964648	16383.60382
13.82	8286	7951	-9514	6785	13.82	1999	78	-462	13.82	-40	-178	5			13.82	0.505743746	0.485296708	-0.580695873	0.41412881	16383.79132
13.83	8306	7923	-9488	6828	13.83	2021	26	-81	13.83	69	208	102			13.83	0.506984604	0.483606913	-0.579131943	0.41676991	16383.14051
13.84	8270	7939	-9507	6828	13.84	2045	-209	-416	13.84	80	-145	-34			13.84	0.504770334	0.484567314	-0.580272257	0.416755966	16383.68866
13.85	8298	7936	-9484	6829	13.85	1972	94	-103	13.85	-20	73	-74			13.85	0.50648582	0.484390392	-0.578875816	0.416822327	16383.47939
13.86	8294	7912	-9491	6852	13.86	2029	-131	-293	13.86	-12	88	96			13.86	0.506240948	0.482924811	-0.579302247	0.418225582	16383.50283
13.87	8286	7919	-9503	6837	13.87	2013	-52	-334	13.87	-36	-91	-51			13.87	0.505751926	0.483351376	-0.580033859	0.417309428	16383.52633
13.88	8299	7922	-9493	6832	13.88	1985	54	-254	13.88	-21	34	-56			13.88	0.506540855	0.483530143	-0.579418284	0.417000497	16383.67352
13.89	8281	7918	-9497	6854	13.89	2032	-120	-326	13.89	91	21	53			13.89	0.505427842	0.483272268	-0.579645962	0.418331412	16384.13898
13.9	8280	7920	-9499	6849	13.9	2015	-61	-274	13.9	-17	-32	-49			13.9	0.505381311	0.483408211	-0.579784671	0.418038237	16383.66876
13.91	8276	7917	-9500	6856	13.91	2010	-45	-305	13.91	15	18	15			13.91	0.505136037	0.483224022	-0.579844412	0.418464557	16383.70535
13.92	8268	7910	-9508	6862	13.92	2035	-89	-318	13.92	-3	1	30			13.92	0.504655991	0.482804655	-0.580342182	0.418837616	16383.43773
13.93	8267	7916	-9507	6858	13.93	2008	-24	-289	13.93	5	-24	-47			13.93	0.504590699	0.483166805	-0.580276252	0.418589938	16383.57586
13.94	8263	7913	-9509	6864	13.94	2006	-42	-320	13.94	15	23	15			13.94	0.504340204	0.482977616	-0.580391021	0.418950885	16383.78207
13.95	8262	7912	-9510	6865	13.95	2024	-87	-278	13.95	-3	-8	5			13.95	0.504278795	0.482916222	-0.580451626	0.41901161	16383.79422
13.96	8261	7914	-9510	6863	13.96	2019	-40	-293	13.96	-3	-11	-29			13.96	0.504229337	0.483049385	-0.580464955	0.418899157	16383.41802
13.97	8258	7908	-9514	6868	13.97	2022	-56	-308	13.97	-4	20	17			13.97	0.504045979	0.482682926	-0.580708821	0.419204139	16383.42602
13.98	8253	7908	-9517	6871	13.98	2021	-60	-286	13.98	8	-19	-5			13.98	0.503726009	0.48266876	-0.580874885	0.419374943	16383.90683
13.99	8253	7908	-9517	6871	13.99	2011	-38	-290	13.99	6	8	-15			13.99	0.503726009	0.48266876	-0.580874885	0.419374943	16383.90683
14	8251	7907	-9518	6872	14	2017	-77	-303	14	3	10	14			14	0.50361899	0.482622149	-0.580953284	0.419448515	16383.41716
14.01	8251	7907	-9519	6872	14.01	2003	-25	-325	14.01	-15	-5	-6			14.01	0.503601131	0.482605035	-0.580993718	0.419433641	16383.99814
14.02	8304	7834	-9588	6795	14.02	2013	-6	-152	14.02	-765	-135	82			14.02	0.506841333	0.478154504	-0.585211308	0.414738302	16383.82559
14.03	8402	7688	-9717	6657	14.03	2012	8	-288	14.03	-1425	-78	209			14.03	0.512818118	0.469238954	-0.593079464	0.406311618	16383.9765
14.04	8525	7502	-9857	6504	14.04	2011	-38	-368	14.04	-1686	36	261			14.04	0.520341535	0.457900551	-0.601642992	0.396985495	16383.47015
14.05	8646	7294	-9958	6428	14.05	1896	-143	-14	14.05	-1404	247	399			14.05	0.527708738	0.445189398	-0.607786678	0.392333075	16384.03796
14.06	8725	7240	-9986	6337	14.06	2034	8	-309	14.06	-727	98	-187			14.06	0.532546088	0.441906439	-0.609513494	0.386790207	16383.55853
14.07	8809	7145	-10040	6242	14.07	1998	-37	-329	14.07	-937	130	-27			14.07	0.537680511	0.436113889	-0.612817837	0.380996906	16383.33513
14.08	8868	7052	-10106	6159	14.08	2021	-62	-230	14.08	-852	-24	68			14.08	0.541258567	0.430418969	-0.616819923	0.375914695	16384.03629
14.09	8888	7001	-10156	6105	14.09	2017	-172	-359	14.09	-507	-58	-5			14.09	0.542490119	0.42731473	-0.619884074	0.372626257	16383.70855
14.1	8937	6935	-10196	6043	14.1	2010	-101	-301	14.1	-626	54	-26			14.1	0.545466108	0.423274864	-0.622308654	0.368832012	16384.15268
14.11	9003	6852	-10241	5961	14.11	2015	10	-289	14.11	-791	80	9			14.11	0.549519923	0.418228425	-0.625084253	0.363844081	16383.39144
14.12	9073	6758	-10300	5860	14.12	2018	15	-317	14.12	-928	45	13			14.12	0.553788439	0.412487851	-0.628680802	0.357676651	16383.51284
